provincia,partido,localidad,link_indec,velocidad,accesos
ENTRE RIOS,Diamante,General Ramírez,30021120,4,4
ENTRE RIOS,Diamante,General Ramírez,30021120,15,10
ENTRE RIOS,Diamante,General Ramírez,30021120,20,5
ENTRE RIOS,Diamante,General Ramírez,30021120,30,1
ENTRE RIOS,Diamante,General Ramírez,30021120,100,2253
ENTRE RIOS,Diamante,OTROS,0,6,13
ENTRE RIOS,Diamante,Paraje La Virgen,30021130,226.5,22
ENTRE RIOS,Diamante,Strobel,30021120,226.5,53
ENTRE RIOS,Diamante,Villa Libertador San Martín,30021150,3,15
ENTRE RIOS,Diamante,Villa Libertador San Martín,30021150,6,129
ENTRE RIOS,Diamante,Villa Libertador San Martín,30021150,15,25
ENTRE RIOS,Diamante,Villa Libertador San Martín,30021150,50,1
ENTRE RIOS,Diamante,Villa Libertador San Martín,30021150,226.5,207
ENTRE RIOS,Federación,Chajarí,30028010,3,8
ENTRE RIOS,Federación,Chajarí,30028010,15,26
ENTRE RIOS,Federación,Chajarí,30028010,20,5783
ENTRE RIOS,Federación,Chajarí,30028010,100,13
ENTRE RIOS,Federación,Chajarí,30028010,226.5,310
ENTRE RIOS,Federación,Colonia Alemana,30028020,226.5,38
ENTRE RIOS,Federación,Colonia Ensanche Sauce,30028090,226.5,12
ENTRE RIOS,Federación,Colonia La Argentina,30028040,5,15
ENTRE RIOS,Federación,Colonia La Argentina,30028040,10,10
ENTRE RIOS,Federación,Colonia La Argentina,30028040,20,1
ENTRE RIOS,Federación,Colonia La Argentina,30028040,226.5,82
ENTRE RIOS,Federación,Colonia Peña,30028050,226.5,14
ENTRE RIOS,Federación,Colonia Santa María,30028040,226.5,42
ENTRE RIOS,Federación,Federación,30028070,10,2270
ENTRE RIOS,Federación,Federación,30028070,15,258
ENTRE RIOS,Federación,Federación,30028070,20,72
ENTRE RIOS,Federación,Federación,30028070,100,140
ENTRE RIOS,Federación,Federación,30028070,226.5,1070
ENTRE RIOS,Federación,Los Conquistadores,30028080,5,111
ENTRE RIOS,Federación,Los Conquistadores,30028080,6,155
ENTRE RIOS,Federación,Los Conquistadores,30028080,10,58
ENTRE RIOS,Federación,Los Conquistadores,30028080,226.5,18
ENTRE RIOS,Federación,San Jaime de la Frontera,30028090,10,6
ENTRE RIOS,Federación,San Jaime de la Frontera,30028090,226.5,43
ENTRE RIOS,Federación,San Pedro,30028100,0,5
ENTRE RIOS,Federación,San Ramón,30028105,0,3
ENTRE RIOS,Federación,Santa Ana,30028110,10,112
ENTRE RIOS,Federación,Santa Ana,30028110,12,7
ENTRE RIOS,Federación,Santa Ana,30028110,226.5,44
ENTRE RIOS,Federación,Villa del Rosario,30028120,0,1
ENTRE RIOS,Federal,Conscripto Bernardi,30035010,1,2
ENTRE RIOS,Federal,Conscripto Bernardi,30035010,2,44
ENTRE RIOS,Federal,Conscripto Bernardi,30035010,3,1
ENTRE RIOS,Federal,Conscripto Bernardi,30035010,5,31
ENTRE RIOS,Federal,Federal,30035030,3,8
ENTRE RIOS,Federal,Federal,30035030,6,86
ENTRE RIOS,Federal,Federal,30035030,10,118
ENTRE RIOS,Federal,Federal,30035030,15,1
ENTRE RIOS,Federal,Federal,30035030,30,90
ENTRE RIOS,Federal,Federal,30035030,226.5,270
ENTRE RIOS,Federal,Sauce de Luna,30035050,1,1
ENTRE RIOS,Federal,Sauce de Luna,30035050,5,6
ENTRE RIOS,Federal,Sauce de Luna,30035050,6,238
ENTRE RIOS,Federal,Sauce de Luna,30035050,7,1
ENTRE RIOS,Federal,Sauce de Luna,30035050,226.5,60
ENTRE RIOS,Feliciano,San José de Feliciano,30042010,5,461
ENTRE RIOS,Feliciano,San José de Feliciano,30042010,6,574
ENTRE RIOS,Feliciano,San José de Feliciano,30042010,10,187
ENTRE RIOS,Feliciano,San José de Feliciano,30042010,50,3
ENTRE RIOS,Feliciano,San José de Feliciano,30042010,226.5,97
ENTRE RIOS,Feliciano,San Víctor,30042020,226.5,32
ENTRE RIOS,Gualeguay,Estación Lazo,30049020,7,24
ENTRE RIOS,Gualeguay,Estación Lazo,30049020,226.5,79
ENTRE RIOS,Gualeguay,General Galarza,30049030,2,336
ENTRE RIOS,Gualeguay,General Galarza,30049030,4,4
ENTRE RIOS,Gualeguay,General Galarza,30049030,10,1
ENTRE RIOS,Gualeguay,General Galarza,30049030,100,2
ENTRE RIOS,Gualeguay,General Galarza,30049030,226.5,146
ENTRE RIOS,Gualeguay,Gualeguay,30049040,2,111
ENTRE RIOS,Gualeguay,Gualeguay,30049040,3,980
ENTRE RIOS,Gualeguay,Gualeguay,30049040,15,148
ENTRE RIOS,Gualeguay,Gualeguay,30049040,20,39
ENTRE RIOS,Gualeguay,Gualeguay,30049040,100,1800
ENTRE RIOS,Gualeguay,Puerto Ruiz,30049050,226.5,50
ENTRE RIOS,Gualeguaychú,Aldea San Antonio,30056010,0.5,1
ENTRE RIOS,Gualeguaychú,Enrique Carbó,30056030,7,38
ENTRE RIOS,Gualeguaychú,Enrique Carbó,30056030,226.5,58
ENTRE RIOS,Gualeguaychú,General Almada,30056050,226.5,31
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,0,342
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,2,4
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,3,1677
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,10,1327
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,12,136
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,15,302
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,50,1054
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,100,7061
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,300,14683
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,500,153
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,1000,105
ENTRE RIOS,Gualeguaychú,Larroque,30056090,15,5
ENTRE RIOS,Gualeguaychú,Larroque,30056090,226.5,122
ENTRE RIOS,Gualeguaychú,Pastor Britos,30056095,226.5,4
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,30056100,50,43
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,30056100,226.5,231
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,30056100,500,19
ENTRE RIOS,Gualeguaychú,Urdinarrain,30056110,1,1
ENTRE RIOS,Gualeguaychú,Urdinarrain,30056110,10,381
ENTRE RIOS,Gualeguaychú,Urdinarrain,30056110,20,18
ENTRE RIOS,Gualeguaychú,Urdinarrain,30056110,100,41
ENTRE RIOS,Gualeguaychú,Urdinarrain,30056110,226.5,214
ENTRE RIOS,Islas del Ibicuy,Ceibas,30063020,3,11
ENTRE RIOS,Islas del Ibicuy,Ceibas,30063020,100,1
ENTRE RIOS,Islas del Ibicuy,Ibicuy,30063030,5,807
ENTRE RIOS,Islas del Ibicuy,Ibicuy,30063030,10,70
ENTRE RIOS,Islas del Ibicuy,Ibicuy,30063030,100,150
ENTRE RIOS,Islas del Ibicuy,Ibicuy,30063030,226.5,378
ENTRE RIOS,Islas del Ibicuy,Médanos,30063040,1,18
ENTRE RIOS,Islas del Ibicuy,Médanos,30063040,2,3
ENTRE RIOS,Islas del Ibicuy,Médanos,30063040,5,8
ENTRE RIOS,Islas del Ibicuy,Médanos,30063040,226.5,43
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,30063060,5,43
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,30063060,30,1
ENTRE RIOS,La Paz,Bovril,30070010,50,1600
ENTRE RIOS,La Paz,Bovril,30070010,226.5,49
ENTRE RIOS,La Paz,Colonia Avigdor,30070020,2,58
ENTRE RIOS,La Paz,Colonia Avigdor,30070020,226.5,47
ENTRE RIOS,La Paz,El Solar,30070030,5,13
ENTRE RIOS,La Paz,La Paz,30070040,0,401
ENTRE RIOS,La Paz,La Paz,30070040,3,264
ENTRE RIOS,La Paz,La Paz,30070040,5,961
ENTRE RIOS,La Paz,La Paz,30070040,6,306
ENTRE RIOS,La Paz,La Paz,30070040,15,1421
ENTRE RIOS,La Paz,La Paz,30070040,25,293
ENTRE RIOS,La Paz,La Paz,30070040,58,1
ENTRE RIOS,La Paz,La Paz,30070040,1000,2
ENTRE RIOS,La Paz,Piedras Blancas,30070050,2,2
ENTRE RIOS,La Paz,Piedras Blancas,30070050,3,2
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),30070005,2,76
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),30070005,4,50
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),30070005,10,1
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),30070005,226.5,28
ENTRE RIOS,La Paz,San Gustavo,30070070,3,210
ENTRE RIOS,La Paz,San Gustavo,30070070,5,32
ENTRE RIOS,La Paz,San Gustavo,30070070,6,15
ENTRE RIOS,La Paz,San Gustavo,30070070,15,34
ENTRE RIOS,La Paz,Santa Elena,30070080,1,5
ENTRE RIOS,La Paz,Santa Elena,30070080,2,5
ENTRE RIOS,La Paz,Santa Elena,30070080,5,588
ENTRE RIOS,La Paz,Santa Elena,30070080,10,1360
ENTRE RIOS,La Paz,Santa Elena,30070080,100,30
ENTRE RIOS,La Paz,Santa Elena,30070080,226.5,123
ENTRE RIOS,Nogoyá,Aranguren,30077010,3,10
ENTRE RIOS,Nogoyá,Aranguren,30077010,50,425
ENTRE RIOS,Nogoyá,Aranguren,30077010,226.5,34
ENTRE RIOS,Nogoyá,Aranguren,30077010,300,1
ENTRE RIOS,Nogoyá,Betbeder,30077020,226.5,14
ENTRE RIOS,Nogoyá,Don Cristóbal,30077030,0.51,23
ENTRE RIOS,Nogoyá,Don Cristóbal,30077030,4,20
ENTRE RIOS,Nogoyá,Don Cristóbal,30077030,5,5
ENTRE RIOS,Nogoyá,Febré,30077040,226.5,13
ENTRE RIOS,Nogoyá,Hernández,30077050,3,16
ENTRE RIOS,Nogoyá,Hernández,30077050,15,3
ENTRE RIOS,Nogoyá,Hernández,30077050,100,3
ENTRE RIOS,Nogoyá,Hernández,30077050,226.5,20
ENTRE RIOS,Nogoyá,Lucas González,30077060,3,21
ENTRE RIOS,Nogoyá,Lucas González,30077060,15,10
ENTRE RIOS,Nogoyá,Lucas González,30077060,226.5,119
ENTRE RIOS,Nogoyá,Nogoyá,30077070,0,10
ENTRE RIOS,Nogoyá,Nogoyá,30077070,1,433
ENTRE RIOS,Nogoyá,Nogoyá,30077070,4,123
ENTRE RIOS,Nogoyá,Nogoyá,30077070,5,22
ENTRE RIOS,Nogoyá,Nogoyá,30077070,16,1
ENTRE RIOS,Nogoyá,Nogoyá,30077070,20,1
ENTRE RIOS,Nogoyá,Nogoyá,30077070,100,967
ENTRE RIOS,Nogoyá,Nogoyá,30077070,226.5,120
ENTRE RIOS,Nogoyá,OTROS,0,6,13
ENTRE RIOS,Nogoyá,XX de Setiembre,30077080,0.51,4
ENTRE RIOS,Nogoyá,XX de Setiembre,30077080,226.5,89
ENTRE RIOS,Paraná,Aldea María Luisa,30084010,5,1
ENTRE RIOS,Paraná,Aldea María Luisa,30084010,226.5,14
ENTRE RIOS,Paraná,Aldea San Juan,30084015,226.5,7
ENTRE RIOS,Paraná,Aldea San Rafael,30084020,3,2
ENTRE RIOS,Paraná,Aldea Santa María,30084030,226.5,10
ENTRE RIOS,Paraná,Aldea Santa Rosa,30084040,226.5,20
ENTRE RIOS,Paraná,Cerrito,30084050,0.5,1
ENTRE RIOS,Paraná,Cerrito,30084050,2,12
ENTRE RIOS,Paraná,Cerrito,30084050,3,1
ENTRE RIOS,Paraná,Cerrito,30084050,6,12
ENTRE RIOS,Paraná,Cerrito,30084050,10,66
ENTRE RIOS,Paraná,Cerrito,30084050,15,6
ENTRE RIOS,Paraná,Colonia Avellaneda,30084060,2,7
ENTRE RIOS,Paraná,Colonia Avellaneda,30084060,10,165
ENTRE RIOS,Paraná,Colonia Avellaneda,30084060,20,2
ENTRE RIOS,Paraná,Colonia Avellaneda,30084060,100,16
ENTRE RIOS,Paraná,Colonia Avellaneda,30084060,226.5,162
ENTRE RIOS,Paraná,Colonia Merou,30084110,226.5,22
ENTRE RIOS,Paraná,Crespo,30084070,0,305
ENTRE RIOS,Paraná,Crespo,30084070,2,53
ENTRE RIOS,Paraná,Crespo,30084070,3,38
ENTRE RIOS,Paraná,Crespo,30084070,6,28
ENTRE RIOS,Paraná,Crespo,30084070,10,65
ENTRE RIOS,Paraná,Crespo,30084070,15,10
ENTRE RIOS,Paraná,Crespo,30084070,150,1497
ENTRE RIOS,Paraná,Crespo,30084070,300,567
ENTRE RIOS,Paraná,Crespo,30084070,500,4
ENTRE RIOS,Paraná,Crespo,30084070,1000,1
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,30084095,0.51,39
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,30084095,2,16
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,30084095,5,4
ENTRE RIOS,Paraná,El Palenque,30084080,226.5,9
ENTRE RIOS,Paraná,El Pingo,30084090,2,30
ENTRE RIOS,Paraná,El Pingo,30084090,226.5,9
ENTRE RIOS,Paraná,Hasenkamp,30084100,0.5,1
ENTRE RIOS,Paraná,Hasenkamp,30084100,2,130
ENTRE RIOS,Paraná,Hasenkamp,30084100,3,24
ENTRE RIOS,Paraná,Hasenkamp,30084100,12,10
ENTRE RIOS,Paraná,Hasenkamp,30084100,15,348
ENTRE RIOS,Paraná,Hasenkamp,30084100,25,68
ENTRE RIOS,Paraná,Hasenkamp,30084100,30,312
ENTRE RIOS,Paraná,Hernandarias,30084110,1,1
ENTRE RIOS,Paraná,Hernandarias,30084110,5,3
ENTRE RIOS,Paraná,Hernandarias,30084110,6,218
ENTRE RIOS,Paraná,Hernandarias,30084110,20,308
ENTRE RIOS,Paraná,Hernandarias,30084110,226.5,79
ENTRE RIOS,Paraná,María Grande,30084140,1,2
ENTRE RIOS,Paraná,María Grande,30084140,2,150
ENTRE RIOS,Paraná,María Grande,30084140,8,2
ENTRE RIOS,Paraná,María Grande,30084140,10,358
ENTRE RIOS,Paraná,María Grande,30084140,12,4
ENTRE RIOS,Paraná,María Grande,30084140,50,267
ENTRE RIOS,Paraná,María Grande,30084140,100,13
ENTRE RIOS,Paraná,María Grande,30084140,226.5,104
ENTRE RIOS,Paraná,María Grande,30084140,980,75
ENTRE RIOS,Paraná,María Grande,30084140,1108,68
ENTRE RIOS,Paraná,Oro Verde,30084150,0,2
ENTRE RIOS,Paraná,Oro Verde,30084150,3,19
ENTRE RIOS,Paraná,Oro Verde,30084150,15,10
ENTRE RIOS,Paraná,Oro Verde,30084150,20,71
ENTRE RIOS,Paraná,Oro Verde,30084150,30,5
ENTRE RIOS,Paraná,Oro Verde,30084150,100,8
ENTRE RIOS,Paraná,OTROS,0,2,5
ENTRE RIOS,Paraná,OTROS,0,4,2
ENTRE RIOS,Paraná,Paraná,30084160,0,27640
ENTRE RIOS,Paraná,Paraná,30084160,0.5,1
ENTRE RIOS,Paraná,Paraná,30084160,1,145
ENTRE RIOS,Paraná,Paraná,30084160,2,245
ENTRE RIOS,Paraná,Paraná,30084160,5,510
ENTRE RIOS,Paraná,Paraná,30084160,6,226
ENTRE RIOS,Paraná,Paraná,30084160,20,51
ENTRE RIOS,Paraná,Paraná,30084160,30,2
ENTRE RIOS,Paraná,Paraná,30084160,50,2568
ENTRE RIOS,Paraná,Paraná,30084160,150,4765
ENTRE RIOS,Paraná,Paraná,30084160,200,118
ENTRE RIOS,Paraná,Paraná,30084160,500,1867
ENTRE RIOS,Paraná,Paraná,30084160,600,293
ENTRE RIOS,Paraná,Paraná,30084160,1000,386
ENTRE RIOS,Paraná,Pueblo Bellocq (Est. Las Garzas),30084170,226.5,4
ENTRE RIOS,Paraná,Pueblo Brugo,30084180,5,2
ENTRE RIOS,Paraná,Pueblo Brugo,30084180,6,14
ENTRE RIOS,Paraná,Pueblo Brugo,30084180,226.5,16
ENTRE RIOS,Paraná,Pueblo General San Martín,30084190,226.5,15
ENTRE RIOS,Paraná,Pueblo Moreno,30084070,226.5,7
ENTRE RIOS,Paraná,San Benito,30084200,1,1
ENTRE RIOS,Paraná,San Benito,30084200,2,35
ENTRE RIOS,Paraná,San Benito,30084200,10,62
ENTRE RIOS,Paraná,San Benito,30084200,50,70
ENTRE RIOS,Paraná,San Benito,30084200,100,506
ENTRE RIOS,Paraná,San Benito,30084200,226.5,292
ENTRE RIOS,Paraná,San Benito,30084200,300,741
ENTRE RIOS,Paraná,San Benito,30084200,500,41
ENTRE RIOS,Paraná,Sauce Pinto,30084220,226.5,27
ENTRE RIOS,Paraná,Seguí,30084230,1,17
ENTRE RIOS,Paraná,Seguí,30084230,4,95
ENTRE RIOS,Paraná,Seguí,30084230,50,432
ENTRE RIOS,Paraná,Seguí,30084230,100,69
ENTRE RIOS,Paraná,Seguí,30084230,200,3
ENTRE RIOS,Paraná,Seguí,30084230,226.5,63
ENTRE RIOS,Paraná,Sosa,30084240,226.5,9
ENTRE RIOS,Paraná,Tabossi,30084250,3,2
ENTRE RIOS,Paraná,Tabossi,30084250,4,28
ENTRE RIOS,Paraná,Tabossi,30084250,5,3
ENTRE RIOS,Paraná,Tabossi,30084250,25,21
ENTRE RIOS,Paraná,Tabossi,30084250,30,136
ENTRE RIOS,Paraná,Tezanos Pintos,30084260,226.5,3
ENTRE RIOS,Paraná,Viale,30084270,2,347
ENTRE RIOS,Paraná,Viale,30084270,6,60
ENTRE RIOS,Paraná,Viale,30084270,10,476
ENTRE RIOS,Paraná,Viale,30084270,12,2
ENTRE RIOS,Paraná,Viale,30084270,25,55
ENTRE RIOS,Paraná,Viale,30084270,50,32
ENTRE RIOS,Paraná,Viale,30084270,100,18
ENTRE RIOS,Paraná,Villa Fontana,30084280,226.5,3
ENTRE RIOS,Paraná,Villa Urquiza,30084300,226.5,37
ENTRE RIOS,San Salvador,General Campos,30088010,1,1
ENTRE RIOS,San Salvador,General Campos,30088010,226.5,55
ENTRE RIOS,San Salvador,San Salvador,30088020,2,2
ENTRE RIOS,San Salvador,San Salvador,30088020,10,154
ENTRE RIOS,San Salvador,San Salvador,30088020,15,20
ENTRE RIOS,San Salvador,San Salvador,30088020,20,449
ENTRE RIOS,San Salvador,San Salvador,30088020,100,11
ENTRE RIOS,San Salvador,San Salvador,30088020,226.5,163
ENTRE RIOS,Tala,Altamirano Sur,30091010,226.5,8
ENTRE RIOS,Tala,Durazno,30091020,2,38
ENTRE RIOS,Tala,Durazno,30091020,3,6
ENTRE RIOS,Tala,Durazno,30091020,6,1
ENTRE RIOS,Tala,Estación Arroyo Clé,30091030,226.5,13
ENTRE RIOS,Tala,Gobernador Echagüe,30091040,15,65
ENTRE RIOS,Tala,Gobernador Mansilla,30091050,1,2
ENTRE RIOS,Tala,Gobernador Mansilla,30091050,20,2
ENTRE RIOS,Tala,Gobernador Mansilla,30091050,226.5,43
ENTRE RIOS,Tala,Gobernador Solá,30091060,100,1
ENTRE RIOS,Tala,Gobernador Solá,30091060,226.5,21
ENTRE RIOS,Tala,Guardamonte,30091070,226.5,10
ENTRE RIOS,Tala,Las Guachas,30091080,226.5,5
ENTRE RIOS,Tala,Maciá,30091090,8,3
ENTRE RIOS,Tala,Maciá,30091090,100,1
ENTRE RIOS,Tala,Maciá,30091090,226.5,35
ENTRE RIOS,Tala,Rosario del Tala,30091100,0,1
ENTRE RIOS,Tala,Rosario del Tala,30091100,3,10
ENTRE RIOS,Tala,Rosario del Tala,30091100,6,59
ENTRE RIOS,Tala,Rosario del Tala,30091100,15,40
ENTRE RIOS,Uruguay,1º de Mayo,30098090,50,19
ENTRE RIOS,Uruguay,1º de Mayo,30098090,100,1
ENTRE RIOS,Uruguay,1º de Mayo,30098090,226.5,16
ENTRE RIOS,Uruguay,Basavilbaso,30098010,0,904
ENTRE RIOS,Uruguay,Basavilbaso,30098010,1,3
ENTRE RIOS,Uruguay,Basavilbaso,30098010,3,11
ENTRE RIOS,Uruguay,Basavilbaso,30098010,6,38
ENTRE RIOS,Uruguay,Caseros,30098020,10,33
ENTRE RIOS,Uruguay,Caseros,30098020,50,94
ENTRE RIOS,Uruguay,Caseros,30098020,100,6
ENTRE RIOS,Uruguay,Caseros,30098020,226.5,40
ENTRE RIOS,Uruguay,Caseros,30098020,500,1
ENTRE RIOS,Uruguay,Colonia Elía,30098030,20,45
ENTRE RIOS,Uruguay,Colonia Elía,30098030,226.5,77
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,0,1194
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,3,69
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,5,1
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,6,293
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,15,179
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,25,1
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,30,5903
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,600,9
ENTRE RIOS,Uruguay,Estancia San Pedro,30098030,226.5,7
ENTRE RIOS,Uruguay,Herrera,30098060,6,3
ENTRE RIOS,Uruguay,Herrera,30098060,10,49
ENTRE RIOS,Uruguay,Herrera,30098060,20,43
ENTRE RIOS,Uruguay,Herrera,30098060,30,391
ENTRE RIOS,Uruguay,Herrera,30098060,50,27
ENTRE RIOS,Uruguay,Herrera,30098060,226.5,25
ENTRE RIOS,Uruguay,Las Moscas,30098070,20,5
ENTRE RIOS,Uruguay,Las Moscas,30098070,226.5,8
ENTRE RIOS,Uruguay,Líbaros,30098080,226.5,10
ENTRE RIOS,Uruguay,Pronunciamiento,30098100,20,29
ENTRE RIOS,Uruguay,Pronunciamiento,30098100,100,3
ENTRE RIOS,Uruguay,Pronunciamiento,30098100,226.5,48
ENTRE RIOS,Uruguay,Rocamora,30098110,0,28
ENTRE RIOS,Uruguay,Santa Anita,30098120,50,33
ENTRE RIOS,Uruguay,Santa Anita,30098120,226.5,17
ENTRE RIOS,Uruguay,Villa Mantero,30098130,6,2
ENTRE RIOS,Uruguay,Villa Mantero,30098130,15,1
ENTRE RIOS,Uruguay,Villa Mantero,30098130,226.5,20
ENTRE RIOS,Uruguay,Villa San Justo,30098140,0,24
ENTRE RIOS,Uruguay,Villa San Justo,30098140,30,582
ENTRE RIOS,Uruguay,Villa San Justo,30098140,226.5,31
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),30098150,226.5,22
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),30098150,300,1
ENTRE RIOS,Victoria,Charigüé,30105040,226.5,69
ENTRE RIOS,Victoria,Laguna del Pescado,30105040,226.5,11
ENTRE RIOS,Victoria,Molino Doll,30105040,2,7
ENTRE RIOS,Victoria,Molino Doll,30105040,226.5,70
ENTRE RIOS,Victoria,Rincón de Nogoyá,30105040,226.5,33
ENTRE RIOS,Victoria,Victoria,30105060,0,357
ENTRE RIOS,Victoria,Victoria,30105060,1,103
ENTRE RIOS,Victoria,Victoria,30105060,6,307
ENTRE RIOS,Victoria,Victoria,30105060,30,6
ENTRE RIOS,Victoria,Victoria,30105060,226.5,413
ENTRE RIOS,Villaguay,Estación Raíces,30113010,3,1
ENTRE RIOS,Villaguay,Estación Raíces,30113010,20,5
ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,30113020,6,44
ENTRE RIOS,Villaguay,Jubileo,30113030,50,126
ENTRE RIOS,Villaguay,Jubileo,30113030,226.5,95
ENTRE RIOS,Villaguay,Paso de la Laguna,30113050,50,8
ENTRE RIOS,Villaguay,Villa Clara,30113060,2,42
ENTRE RIOS,Villaguay,Villa Clara,30113060,3,2
ENTRE RIOS,Villaguay,Villa Clara,30113060,10,27
ENTRE RIOS,Villaguay,Villa Clara,30113060,15,4
ENTRE RIOS,Villaguay,Villa Clara,30113060,20,1
ENTRE RIOS,Villaguay,Villa Clara,30113060,100,1
ENTRE RIOS,Villaguay,Villa Clara,30113060,226.5,19
ENTRE RIOS,Villaguay,Villa Domínguez,30113070,226.5,7
ENTRE RIOS,Villaguay,Villaguay,30113080,0,478
ENTRE RIOS,Villaguay,Villaguay,30113080,0.75,108
ENTRE RIOS,Villaguay,Villaguay,30113080,3,25
ENTRE RIOS,Villaguay,Villaguay,30113080,3.5,384
ENTRE RIOS,Villaguay,Villaguay,30113080,15,37
ENTRE RIOS,Villaguay,Villaguay,30113080,20,2
ENTRE RIOS,Villaguay,Villaguay,30113080,100,1
FORMOSA,Bermejo,Fortín Soledad,34007003,10,8
FORMOSA,Bermejo,Guadalcazar,34007005,226.5,168
FORMOSA,Bermejo,La Rinconada,34007007,226.5,47
FORMOSA,Bermejo,Laguna Yema,34007010,3,26
FORMOSA,Bermejo,Laguna Yema,34007010,4,17
FORMOSA,Bermejo,Laguna Yema,34007010,6,2
FORMOSA,Bermejo,Laguna Yema,34007010,226.5,76
FORMOSA,Bermejo,Lamadrid,34007015,10,7
FORMOSA,Bermejo,Lamadrid,34007015,226.5,114
FORMOSA,Bermejo,Los Chiriguanos,34007020,3,16
FORMOSA,Bermejo,Los Chiriguanos,34007020,10,17
FORMOSA,Bermejo,Pozo de Maza,34007030,226.5,60
FORMOSA,Bermejo,Pozo del Mortero,34007040,226.5,32
FORMOSA,Bermejo,Vaca Perdida,34007050,226.5,71
FORMOSA,Formosa,Colonia Pastoril,34014010,3,50
FORMOSA,Formosa,Colonia Pastoril,34014010,7,10
FORMOSA,Formosa,Formosa,34014020,1,36
FORMOSA,Formosa,Formosa,34014020,4,1979
FORMOSA,Formosa,Formosa,34014020,5,13
FORMOSA,Formosa,Formosa,34014020,6,761
FORMOSA,Formosa,Formosa,34014020,7,297
FORMOSA,Formosa,Formosa,34014020,10,10042
FORMOSA,Formosa,Formosa,34014020,18,57
FORMOSA,Formosa,Formosa,34014020,20,736
FORMOSA,Formosa,Formosa,34014020,25,47
FORMOSA,Formosa,Formosa,34014020,40,35
FORMOSA,Formosa,Formosa,34014020,50,1750
FORMOSA,Formosa,Formosa,34014020,100,10138
FORMOSA,Formosa,Formosa,34014020,200,155
FORMOSA,Formosa,Formosa,34014020,226.5,3585
FORMOSA,Formosa,Formosa,34014020,500,526
FORMOSA,Formosa,Formosa,34014020,600,41
FORMOSA,Formosa,Gran Guardia,34014030,0,0
FORMOSA,Formosa,Gran Guardia,34014030,4,13
FORMOSA,Formosa,Gran Guardia,34014030,6,5
FORMOSA,Formosa,Mariano Boedo,34014040,3,14
FORMOSA,Formosa,Mariano Boedo,34014040,10,12
FORMOSA,Formosa,Mariano Boedo,34014040,226.5,15
FORMOSA,Formosa,Mojón de Fierro,34014050,4,2
FORMOSA,Formosa,Mojón de Fierro,34014050,10,7
FORMOSA,Formosa,Mojón de Fierro,34014050,226.5,107
FORMOSA,Formosa,San Hilario,34014060,7,16
FORMOSA,Formosa,San Hilario,34014060,10,11
FORMOSA,Formosa,San Hilario,34014060,12,14
FORMOSA,Formosa,San Hilario,34014060,226.5,98
FORMOSA,Formosa,Villa del Carmen,34014070,0.5,2
FORMOSA,Formosa,Villa del Carmen,34014070,6,6
FORMOSA,Formosa,Villa del Carmen,34014070,25,5
FORMOSA,Formosa,Villa del Carmen,34014070,30,6
FORMOSA,Formosa,Villa del Carmen,34014070,40,4
FORMOSA,Laishi,Banco Payaguá,34021010,4,11
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,0.5,2
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,3,127
FORMOSA,Laishi,Herradura,34021030,4,23
FORMOSA,Laishi,Herradura,34021030,6,7
