anio;trimestre;provincia;velocidad;accesos
2022;2;Río Negro;2.2;2935
2022;2;Río Negro;3.2;6758
2022;2;Río Negro;4;7796
2022;2;Río Negro;4.5;2944
2022;2;Río Negro;6;1900
2022;2;Río Negro;6.4;11031
2022;2;Río Negro;9;9421
2022;2;Río Negro;10;4
2022;2;Río Negro;10.1;8513
2022;2;Río Negro;12;18
2022;2;Río Negro;12.3;10313
2022;2;Río Negro;16;9226
2022;2;Río Negro;19;586
2022;2;Río Negro;20.5;7025
2022;2;Río Negro;25.1;2815
2022;2;Río Negro;31;16128
2022;2;Río Negro;41;126
2022;2;Río Negro;50.1;19508
2022;2;Río Negro;61;104
2022;2;Río Negro;81;60
2022;2;Río Negro;100.1;14538
2022;2;Río Negro;120;1
2022;2;Río Negro;122;77
2022;2;Río Negro;125;34
2022;2;Río Negro;155;1
2022;2;Río Negro;203;34
2022;2;Río Negro;256;8
2022;2;Río Negro;320;2074
2022;2;Río Negro;512;4
2022;2;Río Negro;540;40
2022;2;Río Negro;945;110
2022;2;Río Negro;1024;24
2022;2;Salta;0.256;6494
2022;2;Salta;0.512;41
2022;2;Salta;0.75;73
2022;2;Salta;1;1
2022;2;Salta;1.2;1529
2022;2;Salta;2.2;1553
2022;2;Salta;3.2;7972
2022;2;Salta;4;8
2022;2;Salta;4.5;8200
2022;2;Salta;6;4391
2022;2;Salta;6.4;11608
2022;2;Salta;7.5;303
2022;2;Salta;9;5541
2022;2;Salta;10.1;66817
2022;2;Salta;12.3;429
2022;2;Salta;16;2217
2022;2;Salta;19;7
2022;2;Salta;20.5;3359
2022;2;Salta;25.1;1030
2022;2;Salta;31;141
2022;2;Salta;50.1;48787
2022;2;Salta;100.1;28182
2022;2;Salta;320;4472
2022;2;Salta;1024;22
2022;2;San Juan;0.256;11617
2022;2;San Juan;0.512;21
2022;2;San Juan;0.75;3
2022;2;San Juan;1;723
2022;2;San Juan;1.2;1304
2022;2;San Juan;2.2;1405
2022;2;San Juan;3.2;11493
2022;2;San Juan;4;11509
2022;2;San Juan;4.5;860
2022;2;San Juan;6;2024
2022;2;San Juan;6.4;3094
2022;2;San Juan;7.5;1174
2022;2;San Juan;9;9391
2022;2;San Juan;10;48
2022;2;San Juan;10.1;663
2022;2;San Juan;12.3;13529
2022;2;San Juan;16;10662
2022;2;San Juan;20.5;458
2022;2;San Juan;25;2601
2022;2;San Juan;25.1;811
2022;2;San Juan;31;10387
2022;2;San Juan;41;3
2022;2;San Juan;50.1;6215
2022;2;San Juan;61;1
2022;2;San Juan;100.1;398
2022;2;San Juan;320;13
2022;2;San Luis;0.256;14815
2022;2;San Luis;0.512;59
2022;2;San Luis;0.75;1
2022;2;San Luis;1;163
2022;2;San Luis;1.2;143
2022;2;San Luis;2.2;100
2022;2;San Luis;3.2;1251
2022;2;San Luis;4;1418
2022;2;San Luis;6;119
2022;2;San Luis;6.4;3952
2022;2;San Luis;7.5;113
2022;2;San Luis;9;2373
2022;2;San Luis;10;1024
2022;2;San Luis;10.1;17707
2022;2;San Luis;12.3;9048
2022;2;San Luis;16;1827
2022;2;San Luis;20.5;177
2022;2;San Luis;25.1;67438
2022;2;San Luis;31;2
2022;2;San Luis;41;8
2022;2;San Luis;47;3
2022;2;Santa Cruz;0.256;644
2022;2;Santa Cruz;0.375;3
2022;2;Santa Cruz;0.512;26
2022;2;Santa Cruz;0.75;23
2022;2;Santa Cruz;1;218
2022;2;Santa Cruz;1.2;6623
2022;2;Santa Cruz;2.2;2299
2022;2;Santa Cruz;3.2;2859
2022;2;Santa Cruz;4;2001
2022;2;Santa Cruz;4.5;962
2022;2;Santa Cruz;6;1921
2022;2;Santa Cruz;6.4;2306
2022;2;Santa Cruz;7.5;20
2022;2;Santa Cruz;9;2318
2022;2;Santa Cruz;10;11
2022;2;Santa Cruz;10.1;9020
2022;2;Santa Cruz;12.3;6061
2022;2;Santa Cruz;16;4597
2022;2;Santa Cruz;19;940
2022;2;Santa Cruz;20.5;287
2022;2;Santa Cruz;25;275
2022;2;Santa Cruz;25.1;1865
2022;2;Santa Cruz;31;321
2022;2;Santa Cruz;36;427
2022;2;Santa Cruz;41;35
2022;2;Santa Cruz;50.1;2869
2022;2;Santa Cruz;77;104
2022;2;Santa Cruz;100.1;150
2022;2;Santa Fe;0.256;17584
2022;2;Santa Fe;0.375;32
2022;2;Santa Fe;0.512;335
2022;2;Santa Fe;0.75;101
2022;2;Santa Fe;1;5
2022;2;Santa Fe;1.2;11752
2022;2;Santa Fe;2.2;9722
2022;2;Santa Fe;3.2;39653
2022;2;Santa Fe;4;172
2022;2;Santa Fe;4.5;4424
2022;2;Santa Fe;6;23590
2022;2;Santa Fe;6.4;60973
2022;2;Santa Fe;7.5;4426
2022;2;Santa Fe;9;10767
2022;2;Santa Fe;10;754
2022;2;Santa Fe;10.1;188434
2022;2;Santa Fe;12.3;7412
2022;2;Santa Fe;14;135
2022;2;Santa Fe;16;16306
2022;2;Santa Fe;17;61
2022;2;Santa Fe;19;1727
2022;2;Santa Fe;20.5;48492
2022;2;Santa Fe;25;39
2022;2;Santa Fe;25.1;23823
2022;2;Santa Fe;31;34395
2022;2;Santa Fe;36;9
2022;2;Santa Fe;37;18
2022;2;Santa Fe;39;2
2022;2;Santa Fe;41;1763
2022;2;Santa Fe;46;101
2022;2;Santa Fe;50.1;209832
2022;2;Santa Fe;61;438
2022;2;Santa Fe;81;1605
2022;2;Santa Fe;97;1
2022;2;Santa Fe;100.1;140772
2022;2;Santa Fe;122;84
2022;2;Santa Fe;155;767
2022;2;Santa Fe;203;116
2022;2;Santa Fe;320;18039
2022;2;Santa Fe;473;1
2022;2;Santa Fe;768;1
2022;2;Santa Fe;1024;196
2022;2;Santiago Del Estero;0.256;792
2022;2;Santiago Del Estero;0.512;39
2022;2;Santiago Del Estero;0.75;139
2022;2;Santiago Del Estero;1;908
2022;2;Santiago Del Estero;1.2;493
2022;2;Santiago Del Estero;2;307
2022;2;Santiago Del Estero;2.2;380
2022;2;Santiago Del Estero;3.2;11321
2022;2;Santiago Del Estero;4.5;1267
2022;2;Santiago Del Estero;6;385
2022;2;Santiago Del Estero;6.4;15921
2022;2;Santiago Del Estero;7.5;1450
2022;2;Santiago Del Estero;9;12
2022;2;Santiago Del Estero;10.1;58469
2022;2;Santiago Del Estero;12.3;11111
2022;2;Santiago Del Estero;16;592
2022;2;Santiago Del Estero;20.5;2903
2022;2;Santiago Del Estero;25.1;465
2022;2;Santiago Del Estero;31;418
2022;2;Santiago Del Estero;41;36
2022;2;Santiago Del Estero;50.1;4247
2022;2;Santiago Del Estero;100.1;5882
2022;2;Santiago Del Estero;320;502
2022;2;Santiago Del Estero;512;1
2022;2;Santiago Del Estero;1024;4
2022;2;Tierra Del Fuego;0.256;3351
2022;2;Tierra Del Fuego;0.512;11
2022;2;Tierra Del Fuego;0.75;11
2022;2;Tierra Del Fuego;1;318
2022;2;Tierra Del Fuego;1.2;513
2022;2;Tierra Del Fuego;2.2;1
2022;2;Tierra Del Fuego;3.2;8
2022;2;Tierra Del Fuego;4;3740
2022;2;Tierra Del Fuego;4.5;2133
2022;2;Tierra Del Fuego;6;315
2022;2;Tierra Del Fuego;6.4;5855
2022;2;Tierra Del Fuego;9;9297
2022;2;Tierra Del Fuego;10;20
2022;2;Tierra Del Fuego;10.1;5511
2022;2;Tierra Del Fuego;12.3;11941
2022;2;Tierra Del Fuego;16;7743
2022;2;Tierra Del Fuego;19;207
2022;2;Tierra Del Fuego;20.5;77
2022;2;Tierra Del Fuego;25;96
2022;2;Tierra Del Fuego;25.1;1523
2022;2;Tierra Del Fuego;31;128
2022;2;Tierra Del Fuego;36;2
2022;2;Tierra Del Fuego;41;11
2022;2;Tierra Del Fuego;50.1;832
2022;2;Tierra Del Fuego;61;53
2022;2;Tierra Del Fuego;100.1;39
2022;2;Tierra Del Fuego;155;32
2022;2;Tierra Del Fuego;203;1
2022;2;Tierra Del Fuego;1075;1
2022;2;Tucumán;0.256;281
2022;2;Tucumán;0.512;19
2022;2;Tucumán;0.75;20
2022;2;Tucumán;1.2;2195
2022;2;Tucumán;2.2;119
2022;2;Tucumán;3.2;9000
2022;2;Tucumán;4;2271
2022;2;Tucumán;4.5;350
2022;2;Tucumán;6;1194
2022;2;Tucumán;6.4;21527
2022;2;Tucumán;7.5;157
2022;2;Tucumán;9;145
2022;2;Tucumán;10;190
2022;2;Tucumán;10.1;43021
2022;2;Tucumán;12.3;6939
2022;2;Tucumán;16;2576
2022;2;Tucumán;20;1
2022;2;Tucumán;20.5;14118
2022;2;Tucumán;25;65
2022;2;Tucumán;25.1;3541
2022;2;Tucumán;27;10
2022;2;Tucumán;31;1247
2022;2;Tucumán;36;1
2022;2;Tucumán;50.1;81869
2022;2;Tucumán;56;1
2022;2;Tucumán;71;1
2022;2;Tucumán;100.1;58051
2022;2;Tucumán;165;1
2022;2;Tucumán;203;3
2022;2;Tucumán;320;5598
2022;2;Tucumán;512;1
2022;2;Tucumán;700;1
2022;2;Tucumán;1024;14
2022;3;Buenos Aires;0.256;125147
2022;3;Buenos Aires;0.375;18
2022;3;Buenos Aires;0.512;25815
2022;3;Buenos Aires;0.75;169
2022;3;Buenos Aires;1;4611
2022;3;Buenos Aires;1.2;17899
2022;3;Buenos Aires;2;141
2022;3;Buenos Aires;2.2;19520
2022;3;Buenos Aires;3.2;43554
2022;3;Buenos Aires;4;41735
2022;3;Buenos Aires;4.5;13365
2022;3;Buenos Aires;5;83
2022;3;Buenos Aires;6;27327
2022;3;Buenos Aires;6.4;75439
2022;3;Buenos Aires;6.7;21
2022;3;Buenos Aires;7.5;11286
2022;3;Buenos Aires;8;53
2022;3;Buenos Aires;9;63826
2022;3;Buenos Aires;10;688
2022;3;Buenos Aires;10.1;157372
2022;3;Buenos Aires;12;10
2022;3;Buenos Aires;12.3;21114
2022;3;Buenos Aires;14;238
2022;3;Buenos Aires;15;149
2022;3;Buenos Aires;16;94414
2022;3;Buenos Aires;17;231
2022;3;Buenos Aires;18;2
2022;3;Buenos Aires;19;1080
2022;3;Buenos Aires;20.5;124540
2022;3;Buenos Aires;22;2
2022;3;Buenos Aires;23;1
2022;3;Buenos Aires;24;20
2022;3;Buenos Aires;25;106
2022;3;Buenos Aires;25.1;42701
2022;3;Buenos Aires;31;782651
2022;3;Buenos Aires;32;1611
2022;3;Buenos Aires;34;16
2022;3;Buenos Aires;36;1373
2022;3;Buenos Aires;37;30
2022;3;Buenos Aires;41;5574
2022;3;Buenos Aires;45;9
2022;3;Buenos Aires;49;659
2022;3;Buenos Aires;50;1
2022;3;Buenos Aires;50.1;504344
2022;3;Buenos Aires;50.25;1
2022;3;Buenos Aires;56;255
2022;3;Buenos Aires;60;59
2022;3;Buenos Aires;61;75495
2022;3;Buenos Aires;62;78
2022;3;Buenos Aires;66;90
2022;3;Buenos Aires;71;7238
2022;3;Buenos Aires;77;1599
2022;3;Buenos Aires;81;9092
2022;3;Buenos Aires;90;16
2022;3;Buenos Aires;91;3
2022;3;Buenos Aires;100.1;865122
2022;3;Buenos Aires;109;14
2022;3;Buenos Aires;122;496
2022;3;Buenos Aires;126;2
2022;3;Buenos Aires;155;484778
2022;3;Buenos Aires;164;1211
2022;3;Buenos Aires;203;7739
2022;3;Buenos Aires;220;1
2022;3;Buenos Aires;246;938
2022;3;Buenos Aires;256;258
2022;3;Buenos Aires;270;15
2022;3;Buenos Aires;320;1060257
2022;3;Buenos Aires;450;965
2022;3;Buenos Aires;500;5
2022;3;Buenos Aires;512;149680
2022;3;Buenos Aires;520;663
2022;3;Buenos Aires;640;12163
2022;3;Buenos Aires;850;563
2022;3;Buenos Aires;1024;156691
2022;3;CABA;0.375;31
2022;3;CABA;0.512;451
2022;3;CABA;0.75;34
2022;3;CABA;1;1307
2022;3;CABA;1.2;4111
2022;3;CABA;2.2;249
2022;3;CABA;3.2;3971
2022;3;CABA;4;11975
2022;3;CABA;4.5;994
2022;3;CABA;6;3547
2022;3;CABA;6.4;9017
2022;3;CABA;7.5;7
2022;3;CABA;9;16864
2022;3;CABA;10;3
2022;3;CABA;10.1;34541
2022;3;CABA;12;5
2022;3;CABA;12.3;92
2022;3;CABA;16;29730
2022;3;CABA;17;5
2022;3;CABA;20.5;7537
2022;3;CABA;22;1
2022;3;CABA;25.1;433
2022;3;CABA;31;58579
2022;3;CABA;36;24
2022;3;CABA;41;238
2022;3;CABA;50.1;66357
2022;3;CABA;56;1
2022;3;CABA;61;17314
2022;3;CABA;67;1
2022;3;CABA;71;3
2022;3;CABA;77;1091
2022;3;CABA;81;11
2022;3;CABA;100.1;375600
2022;3;CABA;120;1
2022;3;CABA;122;30
2022;3;CABA;126;3
2022;3;CABA;131;1
2022;3;CABA;155;147085
2022;3;CABA;164;5
2022;3;CABA;203;3301
2022;3;CABA;225;1
2022;3;CABA;234;1
2022;3;CABA;256;1442
2022;3;CABA;300;1
2022;3;CABA;320;553467
2022;3;CABA;330;2
2022;3;CABA;450;3
2022;3;CABA;512;86440
2022;3;CABA;640;372
2022;3;CABA;768;1
2022;3;CABA;850;1
2022;3;CABA;1024;68405
2022;3;Catamarca;0.256;70
2022;3;Catamarca;0.512;34
2022;3;Catamarca;0.75;37
2022;3;Catamarca;1.2;176
2022;3;Catamarca;2.2;115
2022;3;Catamarca;3.2;1644
2022;3;Catamarca;4.5;1
2022;3;Catamarca;6;332
2022;3;Catamarca;6.4;780
2022;3;Catamarca;10.1;3424
2022;3;Catamarca;12.3;31
2022;3;Catamarca;16;1901
2022;3;Catamarca;20.5;2272
2022;3;Catamarca;25;914
2022;3;Catamarca;25.1;47
2022;3;Catamarca;31;861
2022;3;Catamarca;50.1;35211
2022;3;Catamarca;100.1;17716
2022;3;Catamarca;203;42
2022;3;Catamarca;320;8099
2022;3;Catamarca;512;372
2022;3;Catamarca;640;834
2022;3;Catamarca;1024;20
2022;3;Chaco;0.256;3816
2022;3;Chaco;0.512;234
2022;3;Chaco;0.75;2
2022;3;Chaco;1.2;416
2022;3;Chaco;2.2;780
2022;3;Chaco;3.2;2925
2022;3;Chaco;4;167
2022;3;Chaco;4.5;385
2022;3;Chaco;6;5115
2022;3;Chaco;6.4;4784
2022;3;Chaco;7.5;106
2022;3;Chaco;9;700
2022;3;Chaco;10;1
2022;3;Chaco;10.1;8237
2022;3;Chaco;12.3;137
2022;3;Chaco;16;3421
2022;3;Chaco;20.5;1975
2022;3;Chaco;25.1;3435
2022;3;Chaco;31;2294
2022;3;Chaco;36;19
2022;3;Chaco;50.1;33117
2022;3;Chaco;100.1;55941
2022;3;Chaco;122;650
2022;3;Chaco;203;1053
2022;3;Chaco;256;222
2022;3;Chaco;320;23172
2022;3;Chaco;512;1610
2022;3;Chaco;640;679
2022;3;Chaco;1024;150
2022;3;Chubut;0.256;16640
2022;3;Chubut;0.375;8
2022;3;Chubut;0.512;69
2022;3;Chubut;0.75;34
2022;3;Chubut;1;836
2022;3;Chubut;1.2;247
2022;3;Chubut;2.2;1870
2022;3;Chubut;3.2;5642
2022;3;Chubut;4;11441
2022;3;Chubut;4.5;6185
2022;3;Chubut;6;4369
2022;3;Chubut;6.4;14321
2022;3;Chubut;7.5;76
2022;3;Chubut;9;13374
2022;3;Chubut;10;21
2022;3;Chubut;10.1;18414
2022;3;Chubut;12;1
2022;3;Chubut;12.3;5603
2022;3;Chubut;15;56
2022;3;Chubut;16;13739
2022;3;Chubut;17;141
2022;3;Chubut;20.5;3484
2022;3;Chubut;25;8047
2022;3;Chubut;25.1;5560
2022;3;Chubut;31;7643
2022;3;Chubut;41;29
2022;3;Chubut;49;190
2022;3;Chubut;50.1;31184
2022;3;Chubut;61;2
2022;3;Chubut;100.1;1255
2022;3;Chubut;203;1
2022;3;Chubut;320;158
2022;3;Chubut;512;3
2022;3;Chubut;640;31
2022;3;Córdoba;0;1
2022;3;Córdoba;0.256;14710
2022;3;Córdoba;0.375;2
2022;3;Córdoba;0.512;87
2022;3;Córdoba;0.75;10
2022;3;Córdoba;1;83
2022;3;Córdoba;1.2;7973
2022;3;Córdoba;2;7
2022;3;Córdoba;2.2;7589
2022;3;Córdoba;2.5;18
2022;3;Córdoba;3.2;25408
2022;3;Córdoba;3.5;3
2022;3;Córdoba;4;4897
2022;3;Córdoba;4.5;10133
2022;3;Córdoba;6;8411
2022;3;Córdoba;6.4;53772
2022;3;Córdoba;6.7;133
2022;3;Córdoba;7;5
2022;3;Córdoba;7.5;1818
2022;3;Córdoba;9;10313
2022;3;Córdoba;10;714
2022;3;Córdoba;10.1;74948
2022;3;Córdoba;12;88
2022;3;Córdoba;12.3;7337
2022;3;Córdoba;14;19
2022;3;Córdoba;15;9
2022;3;Córdoba;16;19975
2022;3;Córdoba;17;134
2022;3;Córdoba;19;58
2022;3;Córdoba;20.5;19378
2022;3;Córdoba;21;1
2022;3;Córdoba;25;2
2022;3;Córdoba;25.1;23046
2022;3;Córdoba;25.11;311
2022;3;Córdoba;26;13
2022;3;Córdoba;31;6694
2022;3;Córdoba;36;8
2022;3;Córdoba;41;1368
2022;3;Córdoba;50.1;242593
2022;3;Córdoba;51;402
2022;3;Córdoba;52;9
2022;3;Córdoba;61;5952
2022;3;Córdoba;71;11
2022;3;Córdoba;77;495
2022;3;Córdoba;100.1;295368
2022;3;Córdoba;122;891
2022;3;Córdoba;145;1
2022;3;Córdoba;155;27
2022;3;Córdoba;203;11502
2022;3;Córdoba;234;1
2022;3;Córdoba;256;1
2022;3;Córdoba;320;198178
2022;3;Córdoba;512;18929
2022;3;Córdoba;520;21
2022;3;Córdoba;640;5047
2022;3;Córdoba;768;1
2022;3;Córdoba;900;1
2022;3;Córdoba;1024;3190
2022;3;Corrientes;0.256;6242
2022;3;Corrientes;0.512;10
2022;3;Corrientes;0.75;57
2022;3;Corrientes;1;118
2022;3;Corrientes;1.2;2572
2022;3;Corrientes;2.2;1721
2022;3;Corrientes;3.2;5092
2022;3;Corrientes;4;480
2022;3;Corrientes;4.5;1718
2022;3;Corrientes;6;2751
2022;3;Corrientes;6.4;6875
2022;3;Corrientes;9;4890
2022;3;Corrientes;10.1;11640
2022;3;Corrientes;12.3;8
2022;3;Corrientes;16;1673
2022;3;Corrientes;17;3548
2022;3;Corrientes;20.5;2451
2022;3;Corrientes;25.1;1421
2022;3;Corrientes;31;589
2022;3;Corrientes;41;2834
2022;3;Corrientes;50.1;31709
2022;3;Corrientes;100.1;37081
2022;3;Corrientes;122;1705
2022;3;Corrientes;203;2442
2022;3;Corrientes;256;360
2022;3;Corrientes;320;25789
2022;3;Corrientes;512;1851
2022;3;Corrientes;640;1
2022;3;Corrientes;1024;266
2022;3;Entre Ríos;0.256;13975
2022;3;Entre Ríos;0.375;1
2022;3;Entre Ríos;0.512;20
2022;3;Entre Ríos;0.75;86
2022;3;Entre Ríos;1;113
2022;3;Entre Ríos;1.2;4177
2022;3;Entre Ríos;2.2;4821
2022;3;Entre Ríos;3.2;6815
2022;3;Entre Ríos;4;390
2022;3;Entre Ríos;4.5;2334
2022;3;Entre Ríos;6;5417
2022;3;Entre Ríos;6.4;14797
2022;3;Entre Ríos;7.5;358
2022;3;Entre Ríos;9;2399
2022;3;Entre Ríos;10.1;48690
2022;3;Entre Ríos;12.3;1486
2022;3;Entre Ríos;16;5069
2022;3;Entre Ríos;17;1
2022;3;Entre Ríos;20.5;9566
2022;3;Entre Ríos;25.1;863
2022;3;Entre Ríos;31;6383
2022;3;Entre Ríos;50.1;40205
2022;3;Entre Ríos;100.1;69813
2022;3;Entre Ríos;122;780
2022;3;Entre Ríos;155;1
2022;3;Entre Ríos;203;2043
2022;3;Entre Ríos;256;154
2022;3;Entre Ríos;320;51544
2022;3;Entre Ríos;512;3543
2022;3;Entre Ríos;1024;708
2022;3;Formosa;0.256;302
2022;3;Formosa;0.375;1
2022;3;Formosa;0.512;49
2022;3;Formosa;0.75;35
2022;3;Formosa;1.2;158
2022;3;Formosa;2.2;1447
2022;3;Formosa;3.2;10284
2022;3;Formosa;4.5;3296
2022;3;Formosa;6;2059
2022;3;Formosa;6.4;5047
2022;3;Formosa;7.5;108
2022;3;Formosa;9;162
2022;3;Formosa;10.1;10654
2022;3;Formosa;12.3;40
2022;3;Formosa;16;1172
2022;3;Formosa;20.5;2964
2022;3;Formosa;25.1;9
2022;3;Formosa;31;268
2022;3;Formosa;36;3
2022;3;Formosa;41;13
2022;3;Formosa;50.1;1361
2022;3;Formosa;100.1;11492
2022;3;Formosa;320;11104
2022;3;Formosa;512;581
2022;3;Formosa;1024;109
2022;3;Jujuy;0.256;1970
2022;3;Jujuy;0.512;26
2022;3;Jujuy;0.75;32
2022;3;Jujuy;1.2;1268
2022;3;Jujuy;2.2;1637
2022;3;Jujuy;3.2;2959
2022;3;Jujuy;4.5;2889
2022;3;Jujuy;6;5128
2022;3;Jujuy;6.4;2351
2022;3;Jujuy;7.5;10
2022;3;Jujuy;9;946
2022;3;Jujuy;10.1;10327
2022;3;Jujuy;12.3;23495
2022;3;Jujuy;16;362
2022;3;Jujuy;19;4
2022;3;Jujuy;20.5;4687
2022;3;Jujuy;25.1;8
2022;3;Jujuy;31;268
2022;3;Jujuy;45;1
2022;3;Jujuy;50.1;45106
2022;3;Jujuy;77;1
2022;3;Jujuy;100.1;9395
2022;3;Jujuy;203;1
2022;3;Jujuy;320;4381
2022;3;Jujuy;512;281
2022;3;Jujuy;520;200
2022;3;Jujuy;640;299
2022;3;Jujuy;1024;19
2022;3;La Pampa;0.256;1599
2022;3;La Pampa;0.375;3
2022;3;La Pampa;0.512;6
2022;3;La Pampa;0.75;62
2022;3;La Pampa;1;143
2022;3;La Pampa;1.2;1276
2022;3;La Pampa;2;185
2022;3;La Pampa;2.2;2312
2022;3;La Pampa;3.2;6114
2022;3;La Pampa;4;2327
2022;3;La Pampa;4.5;2454
2022;3;La Pampa;6;2198
2022;3;La Pampa;6.4;29499
2022;3;La Pampa;7.5;516
2022;3;La Pampa;9;1562
2022;3;La Pampa;10.1;15195
2022;3;La Pampa;12.3;1
2022;3;La Pampa;16;5102
2022;3;La Pampa;20.5;10118
2022;3;La Pampa;25.1;1543
2022;3;La Pampa;31;3792
2022;3;La Pampa;36;1
2022;3;La Pampa;41;2900
2022;3;La Pampa;50.1;23478
2022;3;La Pampa;61;1939
2022;3;La Pampa;77;3
2022;3;La Pampa;81;95
2022;3;La Pampa;100.1;5863
2022;3;La Pampa;122;1290
2022;3;La Pampa;203;8
2022;3;La Pampa;320;474
2022;3;La Pampa;512;129
2022;3;La Pampa;1024;8
2022;3;La Rioja;0.512;9
2022;3;La Rioja;0.75;9
2022;3;La Rioja;1.2;407
2022;3;La Rioja;2.2;8
2022;3;La Rioja;3.2;404
2022;3;La Rioja;4.5;2
2022;3;La Rioja;6;180
2022;3;La Rioja;6.4;742
2022;3;La Rioja;9;85
2022;3;La Rioja;10.1;1481
2022;3;La Rioja;12;22
2022;3;La Rioja;12.3;15442
2022;3;La Rioja;16;287
2022;3;La Rioja;20.5;9019
2022;3;La Rioja;25;209
2022;3;La Rioja;31;4503
2022;3;La Rioja;50.1;36934
2022;3;La Rioja;100.1;11474
2022;3;La Rioja;203;137
2022;3;La Rioja;320;5936
2022;3;La Rioja;512;469
2022;3;La Rioja;1024;23
2022;3;Mendoza;0.256;5566
2022;3;Mendoza;0.375;2
2022;3;Mendoza;0.512;86
2022;3;Mendoza;0.75;16
2022;3;Mendoza;1;737
2022;3;Mendoza;1.2;2208
2022;3;Mendoza;2;1348
2022;3;Mendoza;2.2;3081
2022;3;Mendoza;3.2;4179
2022;3;Mendoza;4;10699
2022;3;Mendoza;4.5;1584
2022;3;Mendoza;6;1108
2022;3;Mendoza;6.4;13894
2022;3;Mendoza;7.5;13
2022;3;Mendoza;9;10780
2022;3;Mendoza;10;1251
2022;3;Mendoza;10.1;8856
2022;3;Mendoza;12.3;4467
2022;3;Mendoza;16;19102
2022;3;Mendoza;20.5;6480
2022;3;Mendoza;25;626
2022;3;Mendoza;25.1;155
2022;3;Mendoza;31;53012
2022;3;Mendoza;37;2
2022;3;Mendoza;41;4
2022;3;Mendoza;46;1
2022;3;Mendoza;50.1;111499
2022;3;Mendoza;61;1
2022;3;Mendoza;71;1
2022;3;Mendoza;91;2
2022;3;Mendoza;100.1;28343
2022;3;Mendoza;122;1
2022;3;Mendoza;203;447
2022;3;Mendoza;320;10984
2022;3;Mendoza;512;642
2022;3;Mendoza;640;1387
2022;3;Mendoza;1024;33
2022;3;Misiones;0.256;8526
2022;3;Misiones;0.512;47
2022;3;Misiones;0.75;4
2022;3;Misiones;1.2;3173
2022;3;Misiones;2.2;11019
2022;3;Misiones;3.2;3874
2022;3;Misiones;4;4
2022;3;Misiones;4.5;1705
2022;3;Misiones;6;3170
2022;3;Misiones;6.4;7110
2022;3;Misiones;7.5;7855
2022;3;Misiones;9;29
2022;3;Misiones;10.1;18485
2022;3;Misiones;12;1
2022;3;Misiones;12.3;116
2022;3;Misiones;16;1227
2022;3;Misiones;20.5;8468
2022;3;Misiones;25.1;8
2022;3;Misiones;31;3649
2022;3;Misiones;41;71
2022;3;Misiones;46;28
2022;3;Misiones;50.1;37533
2022;3;Misiones;61;19
2022;3;Misiones;100.1;51195
2022;3;Misiones;122;502
2022;3;Misiones;155;1027
2022;3;Misiones;203;5008
2022;3;Misiones;256;190
2022;3;Misiones;320;25109
2022;3;Misiones;380;5
2022;3;Misiones;512;1418
2022;3;Misiones;640;1752
2022;3;Misiones;1024;229
2022;3;Neuquén;0.256;20168
2022;3;Neuquén;0.375;1
2022;3;Neuquén;0.512;62
2022;3;Neuquén;0.75;73
2022;3;Neuquén;1;458
2022;3;Neuquén;1.2;539
2022;3;Neuquén;2.2;1626
2022;3;Neuquén;3.2;5303
2022;3;Neuquén;4;10737
2022;3;Neuquén;4.5;1438
2022;3;Neuquén;6;7821
2022;3;Neuquén;6.4;8457
2022;3;Neuquén;7.5;246
2022;3;Neuquén;9;6119
2022;3;Neuquén;10.1;7117
2022;3;Neuquén;12.3;3775
2022;3;Neuquén;15;1
2022;3;Neuquén;16;5148
2022;3;Neuquén;20.5;1567
2022;3;Neuquén;25.1;259
2022;3;Neuquén;31;14327
2022;3;Neuquén;41;66
2022;3;Neuquén;50.1;8573
2022;3;Neuquén;61;7
2022;3;Neuquén;91;1
2022;3;Neuquén;100.1;30680
2022;3;Neuquén;155;4
2022;3;Neuquén;256;1
2022;3;Neuquén;320;26468
2022;3;Neuquén;450;1
2022;3;Neuquén;512;2734
2022;3;Neuquén;1024;469
2022;3;Río Negro;0.256;15576
2022;3;Río Negro;0.375;1
2022;3;Río Negro;0.512;36
2022;3;Río Negro;0.75;75
2022;3;Río Negro;1;501
2022;3;Río Negro;1.2;534
2022;3;Río Negro;2.2;677
2022;3;Río Negro;3.2;5428
2022;3;Río Negro;4;7796
2022;3;Río Negro;4.5;727
2022;3;Río Negro;6;2135
2022;3;Río Negro;6.4;8737
2022;3;Río Negro;9;11085
2022;3;Río Negro;10;1
2022;3;Río Negro;10.1;6555
2022;3;Río Negro;12;18
2022;3;Río Negro;12.3;1640
2022;3;Río Negro;16;9894
2022;3;Río Negro;19;3
2022;3;Río Negro;20.5;5636
2022;3;Río Negro;25.1;7618
2022;3;Río Negro;31;16244
2022;3;Río Negro;36;2
2022;3;Río Negro;41;33
2022;3;Río Negro;50.1;16821
2022;3;Río Negro;61;259
2022;3;Río Negro;81;268
2022;3;Río Negro;91;10057
2022;3;Río Negro;100.1;22385
2022;3;Río Negro;122;233
2022;3;Río Negro;125;34
2022;3;Río Negro;155;33
2022;3;Río Negro;203;26
2022;3;Río Negro;256;306
2022;3;Río Negro;320;17629
2022;3;Río Negro;512;971
2022;3;Río Negro;540;40
2022;3;Río Negro;945;110
2022;3;Río Negro;1024;228
