provincia,partido,localidad,tecnologia,link_indec,accesos
SANTA FE,San Martín,El Trébol,ADSL,82126070,280
SANTA FE,San Martín,El Trébol,CELULAR,82126070,10
SANTA FE,San Martín,El Trébol,FIBRA OPTICA,82126070,4077
SANTA FE,San Martín,El Trébol,SATELITAL,82126070,82
SANTA FE,San Martín,El Trébol,WIRELESS,82126070,24
SANTA FE,San Martín,Landeta,ADSL,82126080,170
SANTA FE,San Martín,Landeta,CABLEMODEM,82126080,208
SANTA FE,San Martín,Landeta,SATELITAL,82126080,53
SANTA FE,San Martín,Las Bandurrias,FIBRA OPTICA,82126090,45
SANTA FE,San Martín,Las Bandurrias,SATELITAL,82126090,11
SANTA FE,San Martín,Las Bandurrias,WIRELESS,82126090,12
SANTA FE,San Martín,Las Petacas,Otros,82126100,0
SANTA FE,San Martín,Las Petacas,SATELITAL,82126100,13
SANTA FE,San Martín,Los Cardos,ADSL,82126110,32
SANTA FE,San Martín,Los Cardos,CELULAR,82126110,3
SANTA FE,San Martín,Los Cardos,FIBRA OPTICA,82126110,500
SANTA FE,San Martín,Los Cardos,SATELITAL,82126110,28
SANTA FE,San Martín,María Susana,ADSL,82126120,19
SANTA FE,San Martín,María Susana,FIBRA OPTICA,82126120,1196
SANTA FE,San Martín,María Susana,Otros,82126120,2
SANTA FE,San Martín,María Susana,SATELITAL,82126120,29
SANTA FE,San Martín,María Susana,WIRELESS,82126120,40
SANTA FE,San Martín,Piamonte,CABLEMODEM,82126130,19
SANTA FE,San Martín,Piamonte,FIBRA OPTICA,82126130,1202
SANTA FE,San Martín,Piamonte,SATELITAL,82126130,27
SANTA FE,San Martín,San Jorge,ADSL,82126140,811
SANTA FE,San Martín,San Jorge,CABLEMODEM,82126140,980
SANTA FE,San Martín,San Jorge,CELULAR,82126140,8
SANTA FE,San Martín,San Jorge,FIBRA OPTICA,82126140,1783
SANTA FE,San Martín,San Jorge,SATELITAL,82126140,102
SANTA FE,San Martín,San Jorge,WIRELESS,82126140,183
SANTA FE,San Martín,San Martín de las Escobas,ADSL,82126150,692
SANTA FE,San Martín,San Martín de las Escobas,CABLEMODEM,82126150,1072
SANTA FE,San Martín,San Martín de las Escobas,SATELITAL,82126150,20
SANTA FE,San Martín,San Martín de las Escobas,WIRELESS,82126150,124
SANTA FE,San Martín,Sastre,ADSL,82126160,106
SANTA FE,San Martín,Sastre,CELULAR,82126160,2
SANTA FE,San Martín,Sastre,FIBRA OPTICA,82126160,815
SANTA FE,San Martín,Sastre,SATELITAL,82126160,20
SANTA FE,San Martín,Sastre,WIRELESS,82126160,145
SANTA FE,San Martín,Traill,SATELITAL,82126170,7
SANTA FE,San Martín,Wildermuth (Est. Granadero B. Bustos),SATELITAL,82126180,2
SANTA FE,Vera,Calchaquí,ADSL,82133010,128
SANTA FE,Vera,Calchaquí,CELULAR,82133010,9
SANTA FE,Vera,Calchaquí,FIBRA OPTICA,82133010,366
SANTA FE,Vera,Calchaquí,Otros,82133010,1050
SANTA FE,Vera,Calchaquí,SATELITAL,82133010,179
SANTA FE,Vera,Calchaquí,WIRELESS,82133010,230
SANTA FE,Vera,Cañada Ombú,SATELITAL,82133020,27
SANTA FE,Vera,Cañada Ombú,WIRELESS,82133020,34
SANTA FE,Vera,Colmena,SATELITAL,82133030,4
SANTA FE,Vera,Fortín Olmos,SATELITAL,82133040,56
SANTA FE,Vera,Fortín Olmos,WIRELESS,82133040,337
SANTA FE,Vera,Garabato,SATELITAL,82133050,8
SANTA FE,Vera,Garabato,WIRELESS,82133050,104
SANTA FE,Vera,Golondrina,SATELITAL,82133060,12
SANTA FE,Vera,Golondrina,WIRELESS,82133060,70
SANTA FE,Vera,Intiyaco,SATELITAL,82133070,24
SANTA FE,Vera,Intiyaco,WIRELESS,82133070,97
SANTA FE,Vera,Kilómetro 115,SATELITAL,82133080,12
SANTA FE,Vera,Kilómetro 115,WIRELESS,82133080,3
SANTA FE,Vera,La Gallareta,SATELITAL,82133090,61
SANTA FE,Vera,La Gallareta,WIRELESS,82133090,373
SANTA FE,Vera,Los Amores,SATELITAL,82133100,25
SANTA FE,Vera,Los Amores,WIRELESS,82133100,122
SANTA FE,Vera,Margarita,CABLEMODEM,82133110,740
SANTA FE,Vera,Margarita,SATELITAL,82133110,42
SANTA FE,Vera,Margarita,WIRELESS,82133110,106
SANTA FE,Vera,Paraje 29,SATELITAL,82133120,2
SANTA FE,Vera,Paraje 29,WIRELESS,82133120,34
SANTA FE,Vera,Pozo de los Indios,SATELITAL,82133130,11
SANTA FE,Vera,Pozo de los Indios,WIRELESS,82133130,23
SANTA FE,Vera,Pueblo Santa Lucía,SATELITAL,82133140,16
SANTA FE,Vera,Pueblo Santa Lucía,WIRELESS,82133140,30
SANTA FE,Vera,Tartagal (Est. El Tajamar),SATELITAL,82133150,26
SANTA FE,Vera,Tartagal (Est. El Tajamar),WIRELESS,82133150,210
SANTA FE,Vera,Toba,SATELITAL,82133160,5
SANTA FE,Vera,Toba,WIRELESS,82133160,52
SANTA FE,Vera,Vera (Est. Gobernador Vera),ADSL,82133170,35
SANTA FE,Vera,Vera (Est. Gobernador Vera),CELULAR,82133170,4
SANTA FE,Vera,Vera (Est. Gobernador Vera),FIBRA OPTICA,82133170,1730
SANTA FE,Vera,Vera (Est. Gobernador Vera),Otros,82133170,2000
SANTA FE,Vera,Vera (Est. Gobernador Vera),SATELITAL,82133170,54
SANTA FE,Vera,Vera (Est. Gobernador Vera),WIRELESS,82133170,801
SANTIAGO DEL ESTERO,Aguirre,Argentina,FIBRA OPTICA,86007010,2
SANTIAGO DEL ESTERO,Aguirre,Argentina,SATELITAL,86007010,367
SANTIAGO DEL ESTERO,Aguirre,Casares,ADSL,86007020,1
SANTIAGO DEL ESTERO,Aguirre,Casares,FIBRA OPTICA,86007020,1
SANTIAGO DEL ESTERO,Aguirre,Casares,SATELITAL,86007020,20
SANTIAGO DEL ESTERO,Aguirre,Malbrán,ADSL,86007030,15
SANTIAGO DEL ESTERO,Aguirre,Malbrán,CELULAR,86007030,1
SANTIAGO DEL ESTERO,Aguirre,Malbrán,FIBRA OPTICA,86007030,1
SANTIAGO DEL ESTERO,Aguirre,Malbrán,Otros,86007030,84
SANTIAGO DEL ESTERO,Aguirre,Malbrán,SATELITAL,86007030,35
SANTIAGO DEL ESTERO,Aguirre,Malbrán,WIRELESS,86007030,2
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),FIBRA OPTICA,86007040,3
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),Otros,86007040,374
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),SATELITAL,86007040,146
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),WIRELESS,86007040,2
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,ADSL,86014010,2
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,FIBRA OPTICA,86014010,5
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,SATELITAL,86014010,140
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,WIRELESS,86014010,63
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,SATELITAL,86014020,41
SANTIAGO DEL ESTERO,Alberdi,Donadeu,ADSL,86014030,2
SANTIAGO DEL ESTERO,Alberdi,Donadeu,FIBRA OPTICA,86014030,1
SANTIAGO DEL ESTERO,Alberdi,Donadeu,SATELITAL,86014030,42
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,FIBRA OPTICA,86014040,207
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,SATELITAL,86014040,127
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,Otros,86014050,57
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,SATELITAL,86014050,192
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,WIRELESS,86014050,5
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,ADSL,86021010,2
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,FIBRA OPTICA,86021010,2
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,SATELITAL,86021010,31
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,WIRELESS,86021010,1
SANTIAGO DEL ESTERO,Atamisqui,Medellín,FIBRA OPTICA,86021020,2
SANTIAGO DEL ESTERO,Atamisqui,Medellín,SATELITAL,86021020,61
SANTIAGO DEL ESTERO,Atamisqui,Medellín,WIRELESS,86021020,33
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,ADSL,86021030,1
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,FIBRA OPTICA,86021030,4
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,SATELITAL,86021030,48
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,WIRELESS,86021030,46
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,ADSL,86028010,1
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,FIBRA OPTICA,86028010,1
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,Otros,86028010,269
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,SATELITAL,86028010,64
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,WIRELESS,86028010,5
SANTIAGO DEL ESTERO,Avellaneda,Herrera,FIBRA OPTICA,86028020,5
SANTIAGO DEL ESTERO,Avellaneda,Herrera,Otros,86028020,251
SANTIAGO DEL ESTERO,Avellaneda,Herrera,SATELITAL,86028020,51
SANTIAGO DEL ESTERO,Avellaneda,Icaño,ADSL,86028030,1
SANTIAGO DEL ESTERO,Avellaneda,Icaño,FIBRA OPTICA,86028030,4
SANTIAGO DEL ESTERO,Avellaneda,Icaño,Otros,86028030,158
SANTIAGO DEL ESTERO,Avellaneda,Icaño,SATELITAL,86028030,70
SANTIAGO DEL ESTERO,Avellaneda,Icaño,WIRELESS,86028030,79
SANTIAGO DEL ESTERO,Avellaneda,Lugones,FIBRA OPTICA,86028040,4
SANTIAGO DEL ESTERO,Avellaneda,Lugones,Otros,86028040,97
SANTIAGO DEL ESTERO,Avellaneda,Lugones,SATELITAL,86028040,36
SANTIAGO DEL ESTERO,Avellaneda,Lugones,WIRELESS,86028040,46
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,FIBRA OPTICA,86028050,3
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,Otros,86028050,112
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,SATELITAL,86028050,16
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,WIRELESS,86028050,102
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,Otros,86028060,1
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,SATELITAL,86028060,19
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,WIRELESS,86028060,36
SANTIAGO DEL ESTERO,Banda,Abra Grande,ADSL,86035010,1
SANTIAGO DEL ESTERO,Banda,Abra Grande,FIBRA OPTICA,86035010,1
SANTIAGO DEL ESTERO,Banda,Abra Grande,SATELITAL,86035010,33
SANTIAGO DEL ESTERO,Banda,Antajé,FIBRA OPTICA,86035020,1
SANTIAGO DEL ESTERO,Banda,Antajé,SATELITAL,86035020,17
SANTIAGO DEL ESTERO,Banda,Ardiles,FIBRA OPTICA,86035030,1
SANTIAGO DEL ESTERO,Banda,Ardiles,SATELITAL,86035030,17
SANTIAGO DEL ESTERO,Banda,Cañada Escobar,FIBRA OPTICA,86035040,2
SANTIAGO DEL ESTERO,Banda,Cañada Escobar,SATELITAL,86035040,8
SANTIAGO DEL ESTERO,Banda,Cañada Escobar,WIRELESS,86035040,7
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,FIBRA OPTICA,86035050,5
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,SATELITAL,86035050,11
SANTIAGO DEL ESTERO,Banda,Clodomira,FIBRA OPTICA,86035060,6
SANTIAGO DEL ESTERO,Banda,Clodomira,Otros,86035060,5
SANTIAGO DEL ESTERO,Banda,Clodomira,SATELITAL,86035060,75
SANTIAGO DEL ESTERO,Banda,Clodomira,WIRELESS,86035060,417
SANTIAGO DEL ESTERO,Banda,Huyamampa,FIBRA OPTICA,86035070,2
SANTIAGO DEL ESTERO,Banda,Huyamampa,SATELITAL,86035070,7
SANTIAGO DEL ESTERO,Banda,La Aurora,FIBRA OPTICA,86035080,3
SANTIAGO DEL ESTERO,Banda,La Aurora,SATELITAL,86035080,37
SANTIAGO DEL ESTERO,Banda,La Banda,ADSL,86035090,39
SANTIAGO DEL ESTERO,Banda,La Banda,CABLEMODEM,86035090,8498
SANTIAGO DEL ESTERO,Banda,La Banda,CELULAR,86035090,17
SANTIAGO DEL ESTERO,Banda,La Banda,FIBRA OPTICA,86035090,2401
SANTIAGO DEL ESTERO,Banda,La Banda,SATELITAL,86035090,247
SANTIAGO DEL ESTERO,Banda,La Banda,WIRELESS,86035090,370
SANTIAGO DEL ESTERO,Banda,La Dársena,SATELITAL,86035100,518
SANTIAGO DEL ESTERO,Banda,La Dársena,WIRELESS,86035100,2
SANTIAGO DEL ESTERO,Banda,Los Quiroga,FIBRA OPTICA,86035110,2
SANTIAGO DEL ESTERO,Banda,Los Quiroga,SATELITAL,86035110,11
SANTIAGO DEL ESTERO,Banda,Los Quiroga,WIRELESS,86035110,45
SANTIAGO DEL ESTERO,Banda,Los Soria,ADSL,86035120,1
SANTIAGO DEL ESTERO,Banda,Los Soria,FIBRA OPTICA,86035120,2
SANTIAGO DEL ESTERO,Banda,Los Soria,SATELITAL,86035120,6
SANTIAGO DEL ESTERO,Banda,Simbolar,FIBRA OPTICA,86035130,7
SANTIAGO DEL ESTERO,Banda,Simbolar,SATELITAL,86035130,14
SANTIAGO DEL ESTERO,Banda,Tramo 16,FIBRA OPTICA,86035140,3
SANTIAGO DEL ESTERO,Banda,Tramo 16,SATELITAL,86035140,25
SANTIAGO DEL ESTERO,Banda,Tramo 16,WIRELESS,86035140,1
SANTIAGO DEL ESTERO,Banda,Tramo 20,ADSL,86035150,1
SANTIAGO DEL ESTERO,Banda,Tramo 20,FIBRA OPTICA,86035150,3
SANTIAGO DEL ESTERO,Banda,Tramo 20,SATELITAL,86035150,3
SANTIAGO DEL ESTERO,Banda,Tramo 20,WIRELESS,86035150,5
SANTIAGO DEL ESTERO,Belgrano,Bandera,CABLEMODEM,86042010,281
SANTIAGO DEL ESTERO,Belgrano,Bandera,FIBRA OPTICA,86042010,8
SANTIAGO DEL ESTERO,Belgrano,Bandera,SATELITAL,86042010,394
SANTIAGO DEL ESTERO,Belgrano,Bandera,WIRELESS,86042010,1
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,SATELITAL,86042020,6
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,WIRELESS,86042020,86
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,FIBRA OPTICA,86042030,2
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,Otros,86042030,38
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,SATELITAL,86042030,9
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,WIRELESS,86042030,143
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,ADSL,86042040,4
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,FIBRA OPTICA,86042040,3
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,Otros,86042040,4
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,SATELITAL,86042040,32
SANTIAGO DEL ESTERO,Capital,El Deán,FIBRA OPTICA,86049010,1
SANTIAGO DEL ESTERO,Capital,El Deán,SATELITAL,86049010,174
SANTIAGO DEL ESTERO,Capital,El Deán,WIRELESS,86049010,1
SANTIAGO DEL ESTERO,Capital,El Mojón,SATELITAL,86049020,6
SANTIAGO DEL ESTERO,Capital,El Mojón,WIRELESS,86049020,3
SANTIAGO DEL ESTERO,Capital,El Zanjón,FIBRA OPTICA,86049030,1
SANTIAGO DEL ESTERO,Capital,El Zanjón,SATELITAL,86049030,164
SANTIAGO DEL ESTERO,Capital,El Zanjón,WIRELESS,86049030,97
SANTIAGO DEL ESTERO,Capital,Los Cardozos,FIBRA OPTICA,86049040,3
SANTIAGO DEL ESTERO,Capital,Los Cardozos,SATELITAL,86049040,37
SANTIAGO DEL ESTERO,Capital,Los Cardozos,WIRELESS,86049040,3
SANTIAGO DEL ESTERO,Capital,Maco,SATELITAL,86049050,250
SANTIAGO DEL ESTERO,Capital,Maco,WIRELESS,86049050,79
SANTIAGO DEL ESTERO,Capital,Maquito,FIBRA OPTICA,86049060,1
SANTIAGO DEL ESTERO,Capital,Maquito,SATELITAL,86049060,278
SANTIAGO DEL ESTERO,Capital,Maquito,WIRELESS,86049060,43
SANTIAGO DEL ESTERO,Capital,Morales,FIBRA OPTICA,86049070,2
SANTIAGO DEL ESTERO,Capital,Morales,SATELITAL,86049070,12
SANTIAGO DEL ESTERO,Capital,Morales,WIRELESS,86049070,3
SANTIAGO DEL ESTERO,Capital,Puesto de San Antonio,SATELITAL,86049080,50
SANTIAGO DEL ESTERO,Capital,San Pedro,Otros,86049090,250
SANTIAGO DEL ESTERO,Capital,San Pedro,WIRELESS,86049090,4
SANTIAGO DEL ESTERO,Capital,Santa María,ADSL,86049100,1
SANTIAGO DEL ESTERO,Capital,Santa María,FIBRA OPTICA,86049100,2
SANTIAGO DEL ESTERO,Capital,Santa María,SATELITAL,86049100,48
SANTIAGO DEL ESTERO,Capital,Santa María,WIRELESS,86049100,4
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,ADSL,86049110,490
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,CABLEMODEM,86049110,33830
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,CELULAR,86049110,18
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,DIAL UP,86049110,2
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,FIBRA OPTICA,86049110,48262
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,Otros,86049110,1
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,SATELITAL,86049110,767
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,WIRELESS,86049110,1715
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,SATELITAL,86049120,119
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,WIRELESS,86049120,4
SANTIAGO DEL ESTERO,Capital,Yanda,WIRELESS,86049130,37
SANTIAGO DEL ESTERO,Choya,Ancaján,SATELITAL,86063010,46
SANTIAGO DEL ESTERO,Choya,Choya,ADSL,86063020,58
SANTIAGO DEL ESTERO,Choya,Choya,CELULAR,86063020,1
SANTIAGO DEL ESTERO,Choya,Choya,FIBRA OPTICA,86063020,4
SANTIAGO DEL ESTERO,Choya,Choya,SATELITAL,86063020,87
SANTIAGO DEL ESTERO,Choya,Estación La Punta,ADSL,86063030,111
SANTIAGO DEL ESTERO,Choya,Estación La Punta,FIBRA OPTICA,86063030,2
SANTIAGO DEL ESTERO,Choya,Estación La Punta,SATELITAL,86063030,11
SANTIAGO DEL ESTERO,Choya,Frías,ADSL,86063040,332
SANTIAGO DEL ESTERO,Choya,Frías,CELULAR,86063040,11
SANTIAGO DEL ESTERO,Choya,Frías,FIBRA OPTICA,86063040,3819
SANTIAGO DEL ESTERO,Choya,Frías,Otros,86063040,0
SANTIAGO DEL ESTERO,Choya,Frías,SATELITAL,86063040,995
SANTIAGO DEL ESTERO,Choya,Frías,WIRELESS,86063040,782
SANTIAGO DEL ESTERO,Choya,Laprida,FIBRA OPTICA,86063050,4
SANTIAGO DEL ESTERO,Choya,Laprida,SATELITAL,86063050,7
SANTIAGO DEL ESTERO,Choya,Laprida,WIRELESS,86063050,5
SANTIAGO DEL ESTERO,Choya,San Pedro,SATELITAL,86063070,14
SANTIAGO DEL ESTERO,Choya,Tapso,FIBRA OPTICA,86063080,2
SANTIAGO DEL ESTERO,Choya,Tapso,SATELITAL,86063080,35
SANTIAGO DEL ESTERO,Choya,Tapso,WIRELESS,86063080,71
SANTIAGO DEL ESTERO,Choya,Villa La Punta,FIBRA OPTICA,86063090,4
SANTIAGO DEL ESTERO,Choya,Villa La Punta,SATELITAL,86063090,154
SANTIAGO DEL ESTERO,Choya,Villa La Punta,WIRELESS,86063090,5
SANTIAGO DEL ESTERO,Copo,El Caburé,FIBRA OPTICA,86056010,1
SANTIAGO DEL ESTERO,Copo,El Caburé,SATELITAL,86056010,33
SANTIAGO DEL ESTERO,Copo,El Caburé,WIRELESS,86056010,100
SANTIAGO DEL ESTERO,Copo,La Firmeza,SATELITAL,86056020,38
SANTIAGO DEL ESTERO,Copo,La Firmeza,WIRELESS,86056020,20
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,FIBRA OPTICA,86056030,201
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,SATELITAL,86056030,15
SANTIAGO DEL ESTERO,Copo,Los Tigres,FIBRA OPTICA,86056040,2
SANTIAGO DEL ESTERO,Copo,Los Tigres,SATELITAL,86056040,16
SANTIAGO DEL ESTERO,Copo,Los Tigres,WIRELESS,86056040,50
SANTIAGO DEL ESTERO,Copo,Monte Quemado,FIBRA OPTICA,86056050,252
SANTIAGO DEL ESTERO,Copo,Monte Quemado,Otros,86056050,2
SANTIAGO DEL ESTERO,Copo,Monte Quemado,SATELITAL,86056050,77
SANTIAGO DEL ESTERO,Copo,Monte Quemado,WIRELESS,86056050,75
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,SATELITAL,86056060,41
SANTIAGO DEL ESTERO,Copo,Nueva Esperanza,WIRELESS,86056060,50
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,CELULAR,86056070,1
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,FIBRA OPTICA,86056070,210
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,SATELITAL,86056070,55
SANTIAGO DEL ESTERO,Copo,Pampa de los Guanacos,WIRELESS,86056070,1
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,Otros,86056080,120
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,SATELITAL,86056080,265
SANTIAGO DEL ESTERO,Copo,San José del Boquerón,WIRELESS,86056080,5
SANTIAGO DEL ESTERO,Copo,Urutaú,FIBRA OPTICA,86056090,1
SANTIAGO DEL ESTERO,Copo,Urutaú,SATELITAL,86056090,7
SANTIAGO DEL ESTERO,Copo,Urutaú,WIRELESS,86056090,30
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,FIBRA OPTICA,86070010,3
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,SATELITAL,86070010,133
SANTIAGO DEL ESTERO,Figueroa,Bandera Bajada,WIRELESS,86070010,5
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,ADSL,86070020,1
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,FIBRA OPTICA,86070020,1
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,SATELITAL,86070020,17
SANTIAGO DEL ESTERO,Figueroa,Caspi Corral,WIRELESS,86070020,5
SANTIAGO DEL ESTERO,Figueroa,Colonia San Juan,SATELITAL,86070030,4
SANTIAGO DEL ESTERO,Figueroa,Colonia San Juan,WIRELESS,86070030,2
SANTIAGO DEL ESTERO,Figueroa,El Crucero,SATELITAL,86070040,7
SANTIAGO DEL ESTERO,Figueroa,Kilómetro 30,SATELITAL,86070050,17
SANTIAGO DEL ESTERO,Figueroa,La Cañada,FIBRA OPTICA,86070060,3
SANTIAGO DEL ESTERO,Figueroa,La Cañada,SATELITAL,86070060,17
SANTIAGO DEL ESTERO,Figueroa,La Cañada,WIRELESS,86070060,45
SANTIAGO DEL ESTERO,Figueroa,La Invernada,ADSL,86070070,1
SANTIAGO DEL ESTERO,Figueroa,La Invernada,FIBRA OPTICA,86070070,2
SANTIAGO DEL ESTERO,Figueroa,La Invernada,SATELITAL,86070070,26
SANTIAGO DEL ESTERO,Figueroa,La Invernada,WIRELESS,86070070,3
SANTIAGO DEL ESTERO,Figueroa,Minerva,SATELITAL,86070080,18
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,FIBRA OPTICA,86070090,1
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,SATELITAL,86070090,30
SANTIAGO DEL ESTERO,Figueroa,Vaca Huañuna,WIRELESS,86070090,4
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,FIBRA OPTICA,86070100,4
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,SATELITAL,86070100,24
SANTIAGO DEL ESTERO,Figueroa,Villa Figueroa,WIRELESS,86070100,3
SANTIAGO DEL ESTERO,General Taboada,Añatuya,CABLEMODEM,86077010,806
SANTIAGO DEL ESTERO,General Taboada,Añatuya,FIBRA OPTICA,86077010,2008
SANTIAGO DEL ESTERO,General Taboada,Añatuya,Otros,86077010,200
SANTIAGO DEL ESTERO,General Taboada,Añatuya,SATELITAL,86077010,139
SANTIAGO DEL ESTERO,General Taboada,Añatuya,WIRELESS,86077010,105
SANTIAGO DEL ESTERO,General Taboada,Averías,FIBRA OPTICA,86077020,2
SANTIAGO DEL ESTERO,General Taboada,Averías,Otros,86077020,29
SANTIAGO DEL ESTERO,General Taboada,Averías,SATELITAL,86077020,22
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,FIBRA OPTICA,86077030,3
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,Otros,86077030,84
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,SATELITAL,86077030,48
SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,WIRELESS,86077030,98
SANTIAGO DEL ESTERO,General Taboada,La Nena,FIBRA OPTICA,86077040,1
SANTIAGO DEL ESTERO,General Taboada,La Nena,SATELITAL,86077040,91
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,FIBRA OPTICA,86077050,8
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,Otros,86077050,153
SANTIAGO DEL ESTERO,General Taboada,Los Juríes,SATELITAL,86077050,288
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,FIBRA OPTICA,86077060,1
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,Otros,86077060,43
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,SATELITAL,86077060,80
SANTIAGO DEL ESTERO,General Taboada,Tomás Young,WIRELESS,86077060,2
SANTIAGO DEL ESTERO,Guasayán,Lavalle,ADSL,86084010,1
SANTIAGO DEL ESTERO,Guasayán,Lavalle,FIBRA OPTICA,86084010,1
SANTIAGO DEL ESTERO,Guasayán,Lavalle,Otros,86084010,200
SANTIAGO DEL ESTERO,Guasayán,Lavalle,SATELITAL,86084010,202
SANTIAGO DEL ESTERO,Guasayán,Lavalle,WIRELESS,86084010,2
SANTIAGO DEL ESTERO,Guasayán,San Pedro,ADSL,86084020,1
SANTIAGO DEL ESTERO,Guasayán,San Pedro,SATELITAL,86084020,262
SANTIAGO DEL ESTERO,Guasayán,San Pedro,WIRELESS,86084020,2
SANTIAGO DEL ESTERO,Jiménez,El Arenal,Otros,86091005,72
SANTIAGO DEL ESTERO,Jiménez,El Arenal,SATELITAL,86091005,144
SANTIAGO DEL ESTERO,Jiménez,El Arenal,WIRELESS,86091005,2
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,FIBRA OPTICA,86091010,2
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,Otros,86091010,5
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,SATELITAL,86091010,92
SANTIAGO DEL ESTERO,Jiménez,El Bobadal,WIRELESS,86091010,9
